paper_id,paper_title,paper_doi,self_citation,parent_id,parent_title,parent_doi
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,54,A spreadsheet approach to facilitate visualization of uncertainty in information.,10.1109/TVCG.2007.70426
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,55,Evaluating the Perception of Uncertainty in Alternative Visualization Strategies.,10.3138/3645-4V22-0M23-3T52
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,56,NIH-NSF Visualization Research Challenges report summary.,10.1109/MCG.2006.44
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,57,UFLOW: visualizing uncertainty in fluid flow,10.1109/VISUAL.1996.568116
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,58,CandidTree: visualizing structural uncertainty in similar hierarchies,10.1145/1375939.1375944
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,59,Visualization of uncertainty in lattices to support decision-making,10.2312/VisSym/EuroVis07/051-058
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,60,The eyes have it: a task by data type taxonomy for information visualizations,10.1109/VL.1996.545307
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,61,Glyphs for Visualizing Uncertainty in Vector Fields,10.1109/2945.537309
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,62,The visual display of quantitative information,10.1119/1.14057
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,63,Interactive Sankey Diagrams,10.1109/INFOVIS.2005.21
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,64,Visualizing Data with Bounded Uncertainty,
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,65,Visualizing node attribute uncertainty in graphs,10.1117/12.872677
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,66,Construction and Evaluation of a User Experience Questionnaire,10.1007/978-3-540-89350-9_6
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,67,Evaluating Sketchiness as a Visual Variable for the Depiction of Qualitative Uncertainty,10.1109/TVCG.2012.220
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,68,Visual Analysis of Large Graphs: State-of-the-Art and Future Research Challenges.,10.1111/j.1467-8659.2011.01898.x
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,69,Revealing uncertainty for information visualization,10.1057/ivs.2009.1
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,70,The Visualization of Uncertain Data: Methods and Problems,
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,71,Procedural annotation of uncertain information,10.1145/375213.375221
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,72,Hierarchical edge bundles: visualization of adjacency relations in hierarchical data.,10.1109/TVCG.2006.147
53,Visualizing uncertainty in flow diagrams: a case study in product costing,10.1145/3105971.3105972,False,73,APPROACHES TO UNCERTAINTY VISUALIZATION,10.1007/s003710050111
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,75,Improving the fidelity of contextual data layouts using a Generalized Barycentric Coordinates framework,10.1109/PACIFICVIS.2015.7156390
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,76,Fuzzy Model Identification Based on Cluster Estimation,
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,77,Extending Dimensions in Radviz based on mean shift,10.1109/PACIFICVIS.2015.7156365
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,78,Cluster Analysis by Binary Morphology,10.1109/34.192490
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,79,DNA visual and analytic data mining,10.1145/266989.267116
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,80,Visualizing Fuzzy Clusters Using RadViz,10.1109/IV.2009.74
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,81,A New Approach to Clustering,10.1016/S0019-9958(69)90591-9
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,82,ENTVis: A Visual Analytic Tool for Entropy-Based Network Traffic Anomaly Detection,10.1109/MCG.2015.97
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,83,Viz3D: effective exploratory visualization of large multidimensional data sets,10.1109/SIBGRA.2004.1352979
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,84,Vectorized Radviz and Its Application to Multiple Cluster Datasets,10.1109/TVCG.2008.173
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,85,RadViz and Identification of Clusters in Multidimensional Data,10.1109/IV.2009.103
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,86,A novel multiseed nonhierarchical data clustering technique.,10.1109/3477.623240
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,87,Squares: Supporting Interactive Performance Analysis for Multiclass Classifiers.,10.1109/TVCG.2016.2598828
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,88,Reinventing the Contingency Wheel: Scalable Visual Analytics of Large Categorical Data,10.1109/TVCG.2012.254
74,A radviz-based visualization for understanding fuzzy clustering results,10.1145/3105971.3105980,False,89,Understanding Interfirm Relationships in Business Ecosystems with Interactive Visualization,10.1109/TVCG.2013.209
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,91,Defining and Parsing Visual Languages with Layered Graph Grammars,10.1006/jvlc.1996.0027
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,92,Web Interface Interpretation Using Graph Grammars,10.1109/TSMCC.2011.2171335
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,93,RGG+: An Enhancement to the Reserved Graph Grammar Formalism,10.1109/VLHCC.2005.56
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,94,Program Behavior Discovery and Verification: A Graph Grammar Approach,10.1109/TSE.2010.3
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,95,A Context-sensitive Graph Grammar Formalism for the Specification of Visual Languages,10.1093/comjnl/44.3.186
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,96,Constructing Confluent Context-sensitive Graph Grammars from Non-confluent Productions for Parsing Efficiency.,10.1007/978-1-4419-0312-9_8
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,97,Breeze graph grammar: a graph grammar approach for modeling the software architecture of big data‐oriented software systems,10.1002/spe.2271
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,98,Automatic generation of intelligent diagram editors,10.1145/937549.937553
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,99,Design and Safety Analysis for System Architecture: A Breeze/ADL-Based Approach,10.1109/COMPSAC.2014.35
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,100,Visual languages: a tutorial and survey,10.1109/MS.1987.229792
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,101,Spatial graph grammars for graphical user interfaces,10.1145/1165734.1165739
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,102,Efficient parsing of visual languages based on critical pair analysis and contextual layered graph transformation,10.1109/VL.2000.874351
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,103,A stochastic graph grammar for compositional object representation and recognition,10.1016/j.patcog.2008.10.033
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,104,Synthesizing intensional behavior models by graph transformation,10.1109/ICSE.2009.5070542
90,Partial precedence of context-sensitive graph grammars,10.1145/3105971.3105983,False,105,Describing Software Architecture Styles Using Graph Grammars,10.1109/32.708567
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,107,SideKnot: Revealing relation patterns for graph visualization,10.1109/PacificVis.2012.6183575
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,108,Design Considerations for Optimizing Storyline Visualizations,10.1109/TVCG.2012.212
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,109,Software evolution storylines,10.1145/1879211.1879219
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,110,TextFlow: towards better understanding of evolving topics in text.,10.1109/TVCG.2011.239
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,111,A technique for drawing directed graphs,10.1109/32.221135
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,112,Tracing genealogical data with TimeNets,10.1145/1842993.1843035
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,113,Visualizing the evolution of community structures in dynamic social networks,10.1111/j.1467-8659.2011.01955.x
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,114,StoryFlow: tracking the evolution of stories.,10.1109/TVCG.2013.196
106,An application of optimization method for storyline based on cluster analysis,10.1145/3105971.3105986,False,115,An Efficient Framework for Generating Storyline Visualizations from Streaming Data,10.1109/TVCG.2015.2392771
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,117,Visual Firewall: Real-time Network Security Monito,10.1109/VIZSEC.2005.20
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,118,A survey of mobile malware in the wild,10.1145/2046614.2046618
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,119,Automated tracing and visualization of software security structure and properties.,10.1145/2379690.2379692
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,120,An Adaptive Visual Analytics Platform for Mobile Devices,10.1109/SC.2005.10
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,121,Using probabilistic generative models for ranking risks of android apps,10.1145/2382196.2382224
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,122,Mining permission patterns for contrasting clean and malicious android applications.,10.1016/j.future.2013.09.014
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,123,Exploratory visualization of smarphone-based life-logging data using Smart Reality Testbed,10.1109/BIGCOMP.2014.6741400
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,124,Personal Visualization and Personal Visual Analytics,10.1109/TVCG.2014.2359887
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,125,A methodology for empirical analysis of permission-based security models and its application to android,10.1145/1866307.1866317
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,126,Android permissions: a perspective combining risks and benefits,10.1145/2295136.2295141
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,127,Graph Drawing for Security Visualization,10.1007/978-3-642-00219-9_2
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,128,Papilio: Visualizing Android Application Permissions,10.1111/cgf.12395
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,129,Personal lifelog visualization,10.1145/2526667.2526682
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,130,On energy-based profiling of malware in Android,10.1109/HPCSim.2014.6903732
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,131,Apex: extending Android permission model and enforcement with user-defined runtime constraints,10.1145/1755688.1755732
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,132,UbiqLog: a generic mobile phone-based life-log framework,10.1007/s00779-012-0511-8
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,133,Dissecting Android Malware: Characterization and Evolution,10.1109/SP.2012.16
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,134,Empirical analysis of Android logs using self-organizing maps,10.1109/ICC.2014.6883584
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,135,ELVIS: Extensible Log VISualization,10.1145/2517957.2517959
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,136,TaintDroid: An Information-Flow Tracking System for Realtime Privacy Monitoring on Smartphones,10.1145/2619091
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,137,Visual Analytics on Mobile Devices for Emergency Response,10.1109/VAST.2007.4388994
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,138,From A to Z: Developing a Visual Vocabulary for Information Security Threat Visualisation.,
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,139,A Mobile Visual Analytics Approach for Law Enforcement Situation Awareness,10.1109/PacificVis.2014.54
116,Personal visual analytics for android security risk lifelog,10.1145/3105971.3105975,False,140,Life log management based on machine learning technique,10.1109/MFI.2008.4648026
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,142,Informative or Misleading? Heatmaps Deconstructed,10.1007/978-3-642-02574-7_4
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,143,Wakame: sense making of multi-dimensional spatial-temporal data,10.1145/1842993.1843000
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,144,Interactive feature specification for focus+context visualization of complex simulation data,
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,145,TrajectoryLenses - a set-based filtering and exploration technique for long-term trajectory data,10.1111/cgf.12132
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,146,A Multi-Level Typology of Abstract Visualization Tasks,10.1109/TVCG.2013.124
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,147,Heatmap visualization of population based multi objective algorithms,10.1007/978-3-540-70928-2_29
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,148,imMens: real-time visual querying of big data,10.1111/cgf.12129
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,149,Design Challenges and Opportunities for Eco-Feedback in the Home,10.1109/MCG.2015.69
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,150,Interactive visual tools to explore spatio-temporal variation,10.1145/989863.989940
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,151,Data Vases: 2D and 3D Plots for Visualizing Multiple Time Series,10.1007/978-3-642-10520-3_89
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,152,ThemeRiver: visualizing theme changes over time,10.1109/INFVIS.2000.885098
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,153,A 3D Visualization of Multiple Time Series on Maps,10.1109/IV.2010.54
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,154,Visualizing Abstract Data on Maps,10.1109/IV.2004.152
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,155,3D Information Visualization for Time Dependent Data on Maps,10.1109/IV.2005.3
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,156,D³: Data-Driven Documents.,10.1109/TVCG.2011.185
141,Visualization of time series data with spatial context: communicating the energy production of power plants,10.1145/3105971.3105982,False,157,Spatiotemporal analysis of sensor logs using growth ring maps.,10.1109/TVCG.2009.182
158,Visualizing activity traces to support collaborative literature searching,10.1145/3105971.3105981,False,159,Jigsaw: supporting investigative analysis through interactive visualization,10.1145/1466620.1466622
158,Visualizing activity traces to support collaborative literature searching,10.1145/3105971.3105981,False,160,SearchTogether: an interface for collaborative web search,10.1145/1294211.1294215
158,Visualizing activity traces to support collaborative literature searching,10.1145/3105971.3105981,False,161,Interactive intent modeling: information discovery beyond search,10.1145/2656334
158,Visualizing activity traces to support collaborative literature searching,10.1145/3105971.3105981,False,162,Awareness in collaborative information seeking,10.1002/asi.v61:10
158,Visualizing activity traces to support collaborative literature searching,10.1145/3105971.3105981,False,163,Evaluating collaborative information-seeking interfaces with a search-oriented inspection method and re-framed information seeking theory,10.1016/j.ipm.2009.10.001
158,Visualizing activity traces to support collaborative literature searching,10.1145/3105971.3105981,False,164,Inside the search process: Information seeking from the users perspective,10.1002/(SICI)1097-4571(199106)42:5<361::AID-ASI6>3.0.CO;2-#
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,166,A Taxonomy of Dirty Data,10.1023/A:1021564703268
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,167,Predictive Interaction for Data Transformation.,
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,168,A Formal Definition of Data Quality Problems,
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,169,Profiler: integrated statistical analysis and visualization for data quality assessment,10.1145/2254556.2254659
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,170,"The Role of Uncertainty, Awareness, and Trust in Visual Analytics.",10.1109/TVCG.2015.2467591
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,171,"Data Quality Management Past, Present, and Future: Towards a Management System for Data",10.1007/978-3-642-36257-6_2
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,172,Wrangler: interactive visual specification of data transformation scripts,10.1145/1978942.1979444
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,173,A Survey of Data Quality Tools,
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,174,Research directions in data wrangling: visuatizations and transformations for usable and credible data,10.1177/1473871611415994
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,175,Visual Analytics and Uncertainty: Its Not About the Data,10.2312/eurova.20151104
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,176,DataXFormer: An Interactive Data Transformation Tool,10.1145/2723372.2735366
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,177,Sensing the Air We Breathe - The OpenSense Zurich Dataset.,10.1080/0785389031000458233
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,178,Data quality assessment,10.1145/505248.506010
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,179,TimeCleanser: a visual analytics approach for data cleansing of time-oriented data,10.1145/2637748.2638423
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,180,Visual-Interactive Preprocessing of Time Series Data.,
165,Visual support for rastering of unequally spaced time series,10.1145/3105971.3105984,False,181,A Taxonomy of Dirty Time-Oriented Data.,
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,183,Similarity based vehicle trajectory clustering and anomaly detection,10.1109/ICIP.2005.1530127
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,184,Feature Extraction and Visualization for Symbolic People Flow Data.,
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,185,Interactive visualization of multivariate trajectory data with density maps,10.1109/PACIFICVIS.2011.5742384
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,186,Visual Analytics for the Detection of Anomalous Maritime Behavior,10.1109/IV.2008.25
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,187,Interactive density maps for moving objects.,10.1109/MCG.2011.88
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,188,Visualizing interchange patterns in massive movement data,10.1111/cgf.12114
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,189,"Visualization, Selection, and Analysis of Traffic Flows",10.1109/TVCG.2015.2467112
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,190,FromDaDy: spreading aircraft trajectories across views to support iterative queries.,10.1109/TVCG.2009.145
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,191,30 Years of Multidimensional Multivariate Visualization,
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,192,Spatio-temporal aggregation for visual analysis of movements,10.1109/VAST.2008.4677356
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,193,Space transformation for understanding group movement.,10.1109/TVCG.2013.193
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,194,Visualization of vessel movements,10.1111/j.1467-8659.2009.01440.x
182,Visual considerations of relative trajectory models of moving objects,10.1145/3105971.3105987,False,195,Composite Density Maps for Multivariate Trajectories,10.1109/TVCG.2011.181
198,Visualizing thai stock performance using parallel coordinates,10.1145/3105971.3108447,False,199,An integrated multi-objective Markowitz-DEA cross-efficiency model with fuzzy returns for portfolio selection problem.,10.1016/j.asoc.2015.09.018
198,Visualizing thai stock performance using parallel coordinates,10.1145/3105971.3108447,False,200,A hybrid approach to asset allocation with simultaneous consideration of suitability and optimality,10.1016/j.ins.2010.02.007
201,Visual clustering-based apriori ARM methodology for obtaining quality association rules,10.1145/3105971.3108450,False,202,"Comparing Dataset Characteristics that Favor the Apriori, Eclat or FP-Growth Frequent Itemset Mining Algorithms.",10.1109/SECON.2016.7506659
201,Visual clustering-based apriori ARM methodology for obtaining quality association rules,10.1145/3105971.3108450,False,203,Mining frequent patterns without candidate generation,10.1145/342009.335372
204,Towards a design generation methodology,10.1145/3105971.3108444,False,205,Shape Grammars and the Generative Specification of Painting and Sculpture,
204,Towards a design generation methodology,10.1145/3105971.3108444,False,206,Computational Aesthetic Evaluation of Logos.,10.1145/3058982
204,Towards a design generation methodology,10.1145/3105971.3108444,True,207,Generation of Miros Surrealism.,10.1145/2968220.2968232
204,Towards a design generation methodology,10.1145/3105971.3108444,False,208,Image Style Transfer Using Convolutional Neural Networks.,
204,Towards a design generation methodology,10.1145/3105971.3108444,False,209,Studying aesthetics in photographic images using a computational approach,10.1007/11744078_23
204,Towards a design generation methodology,10.1145/3105971.3108444,False,210,Computational Aesthetic Measurement of Photographs Based on Multi-features with Saliency.,10.1007/978-3-319-09333-8_39
204,Towards a design generation methodology,10.1145/3105971.3108444,False,211,General Shape Grammar Interpreter for Intelligent Designs Generations,10.1109/CGIV.2009.74
204,Towards a design generation methodology,10.1145/3105971.3108444,True,212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974
213,Visual analysis of driving styles from vehicle experiment data,10.1145/3105971.3108442,False,214,Stacking-Based Visualization of Trajectory Attribute Data,10.1109/TVCG.2012.265
213,Visual analysis of driving styles from vehicle experiment data,10.1145/3105971.3108442,False,215,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,10.1109/TVCG.2015.2468078
216,Data-driven dementia diagnosis record visualization system,10.1145/3105971.3108445,False,217,Quad-phased data mining modeling for dementia diagnosis.,10.1186/s12911-017-0451-3
219,Gene-set profiles: visualizing dissimilarity within gene co-expression networks for biomarker identification,10.1145/3105971.3108448,False,220,Enhancing biological relevance of a weighted gene co-expression network for functional module identification.,10.1142/S0219720011005252
219,Gene-set profiles: visualizing dissimilarity within gene co-expression networks for biomarker identification,10.1145/3105971.3108448,False,221,NCBI GEO: mining millions of expression profiles--database and tools.,10.1093/nar/gki022
219,Gene-set profiles: visualizing dissimilarity within gene co-expression networks for biomarker identification,10.1145/3105971.3108448,False,222,WGCNA: an R package for weighted correlation network analysis.,10.1186/1471-2105-9-559
223,Overall quality evaluation of graph layouts based on regression analysis,10.1145/3105971.3105992,False,224,Which Aesthetic has the Greatest Effect on Human Understanding?,
223,Overall quality evaluation of graph layouts based on regression analysis,10.1145/3105971.3105992,False,225,Graph Multidrawing: Finding Nice Drawings Without Defining Nice,10.1007/3-540-37623-2_26
223,Overall quality evaluation of graph layouts based on regression analysis,10.1145/3105971.3105992,False,226,Cognitive measurements of graph aesthetics,10.1057/palgrave.ivs.9500013
223,Overall quality evaluation of graph layouts based on regression analysis,10.1145/3105971.3105992,False,227,On embedding a graph in the grid with the minimum number of bends,10.1137/0216030
223,Overall quality evaluation of graph layouts based on regression analysis,10.1145/3105971.3105992,False,228,Evaluating overall quality of graph visualizations based on aesthetics aggregation,10.1016/j.ins.2015.05.028
230,Exploring gaze-adaptive features for interacting with multi-document visualizations,10.1145/3105971.3105977,False,231,Implicit bookmarking: Improving support for revisitation in within-document reading tasks,10.1016/j.ijhcs.2012.10.012
230,Exploring gaze-adaptive features for interacting with multi-document visualizations,10.1145/3105971.3105977,False,232,Predicting term-relevance from brain signals,10.1145/2600428.2609594
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,233,Animating Persian Floral Patterns,10.2312/COMPAESTH/COMPAESTH08/025-032
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,234,Islamic geometrical patterns indexing and classification using discrete symmetry groups,10.1145/1434763.1434767
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,235,Islamic Symmetric Pattern Generation Based on Group Theory,10.1109/CGI.1999.777923
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,236,Parameterized Shape Grammar for n-fold Generating Islamic Geometric Motifs.,10.1109/CW.2015.54
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,237,Islamic star patterns in absolute geometry,10.1145/990002.990003
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,238,Designing Persian Floral Patterns using Circle Packing.,
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,239,3D paper-cut modeling and animation,10.1002/cav.v18:4/5
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,240,Solving Infinite Kolam in Knot Theory,
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,241,Auto-Parameterized Shape Grammar for Constructing Islamic Geometric Motif-Based Structures.,10.1007/978-3-662-53090-0_8
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,242,Islamic star patterns from polygons in contact,
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,243,Tile-based kolam patterns,10.1145/1186223.1186296
212,Computer-aided generation of mandala thangka patterns,10.1145/3105971.3105974,False,244,A unifying approach to picture grammars.,10.1016/j.ic.2011.07.001
245,Eye movement plots,10.1145/3105971.3105973,False,246,Feature congestion: a measure of display clutter,10.1145/1054972.1055078
245,Eye movement plots,10.1145/3105971.3105973,False,247,Attention and Visual Memory in Visualization and Computer Graphics,10.1109/TVCG.2011.127
245,Eye movement plots,10.1145/3105971.3105973,False,248,Isoline-Enhanced Dynamic Graph Visualization.,
245,Eye movement plots,10.1145/3105971.3105973,False,249,Gaze Stripes: Image-Based Visualization of Eye Tracking Data,10.1109/TVCG.2015.2468091
245,Eye movement plots,10.1145/3105971.3105973,False,250,Parallel edge splatting for scalable dynamic graph visualization.,10.1109/TVCG.2011.226
245,Eye movement plots,10.1145/3105971.3105973,False,251,AOI rivers for visualizing dynamic eye gaze frequencies,10.1111/cgf.12115
245,Eye movement plots,10.1145/3105971.3105973,False,252,Continuous Parallel Coordinates,10.1109/TVCG.2009.131
245,Eye movement plots,10.1145/3105971.3105973,False,253,User performance and reading strategies for metro maps: An eye tracking study.,10.1080/13875868.2016.1226839
245,Eye movement plots,10.1145/3105971.3105973,False,254,Evaluating visual analytics with eye tracking,10.1145/2669557.2669560
245,Eye movement plots,10.1145/3105971.3105973,False,255,Fixation-image charts.,10.1145/2857491.2857507
245,Eye movement plots,10.1145/3105971.3105973,False,256,An Efficient Algorithm for a Complete Link Method,10.1093/comjnl/20.4.364
245,Eye movement plots,10.1145/3105971.3105973,False,257,Visual Task Solution Strategies in Public Transport Maps.,
245,Eye movement plots,10.1145/3105971.3105973,False,258,Solving problems with visual analytics: challenges and applications,10.1007/978-3-642-33460-3_4
